concept_id,category,data_value,gest_value
43762004,MTX,0,
43762005,MTX,0,
43765152,MTX,0,
43765155,MTX,0,
43765156,MTX,0,
43765157,MTX,0,
43765159,MTX,0,
43765160,MTX,0,
43765161,MTX,0,
43765162,MTX,0,
43769293,MTX,0,
43769745,MTX,0,
43770055,MTX,0,
43770056,MTX,0,
43770057,MTX,0,
43770058,MTX,0,
43770059,MTX,0,
43770726,MTX,0,
43770727,MTX,0,
43770811,MTX,0,
43770812,MTX,0,
43770813,MTX,0,
43770814,MTX,0,
43770815,MTX,0,
43770816,MTX,0,
43770817,MTX,0,
43771063,MTX,0,
43771873,MTX,0,
43771874,MTX,0,
43771875,MTX,0,
43772063,MTX,0,
43772564,MTX,0,
43772565,MTX,0,
43772662,MTX,0,
43773106,MTX,0,
43773112,MTX,0,
43773113,MTX,0,
43773114,MTX,0,
43773911,MTX,0,
43773912,MTX,0,
43773913,MTX,0,
43773914,MTX,0,
43773932,MTX,0,
43773933,MTX,0,
43773938,MTX,0,
41409512,OVULDR,0,
41409568,OVULDR,0,
41409639,OVULDR,0,
41409640,OVULDR,0,
41409641,OVULDR,0,
41409661,OVULDR,0,
41409704,OVULDR,0,
41409758,OVULDR,0,
41409759,OVULDR,0,
41409760,OVULDR,0,
41409851,OVULDR,0,
41409900,OVULDR,0,
41409901,OVULDR,0,
41409902,OVULDR,0,
41409916,OVULDR,0,
41409970,OVULDR,0,
41410048,OVULDR,0,
41410049,OVULDR,0,
41410050,OVULDR,0,
41410051,OVULDR,0,
41410062,OVULDR,0,
41410142,OVULDR,0,
41410143,OVULDR,0,
41410144,OVULDR,0,
41410145,OVULDR,0,
41410240,OVULDR,0,
41412347,OVULDR,0,
41412407,OVULDR,0,
41412408,OVULDR,0,
41412460,OVULDR,0,
41412461,OVULDR,0,
41412495,OVULDR,0,
41412496,OVULDR,0,
318856,POST,0,
40979731,CONTRA,0,
40979732,CONTRA,0,
40979733,CONTRA,0,
40979734,CONTRA,0,
40979735,CONTRA,0,
40979736,CONTRA,0,
40979737,CONTRA,0,
40979738,CONTRA,0,
40979739,CONTRA,0,
40979740,CONTRA,0,
40979741,CONTRA,0,
40979742,CONTRA,0,
40979743,CONTRA,0,
40979744,CONTRA,0,
40979745,CONTRA,0,
40979746,CONTRA,0,
40979747,CONTRA,0,
40979748,CONTRA,0,
40979749,CONTRA,0,
40979750,CONTRA,0,
40979751,CONTRA,0,
40979752,CONTRA,0,
40979753,CONTRA,0,
40979754,CONTRA,0,
40979755,CONTRA,0,
40979756,CONTRA,0,
40979757,CONTRA,0,
40979758,CONTRA,0,
40979759,CONTRA,0,
40979760,CONTRA,0,
40979761,CONTRA,0,
40979762,CONTRA,0,
40979764,CONTRA,0,
40979765,CONTRA,0,
40979768,CONTRA,0,
40979785,CONTRA,0,
40979786,CONTRA,0,
40979787,CONTRA,0,
40979788,CONTRA,0,
40979789,CONTRA,0,
40979790,CONTRA,0,
40980000,CONTRA,0,
40980001,CONTRA,0,
40980002,CONTRA,0,
40980003,CONTRA,0,
40980004,CONTRA,0,
40980005,CONTRA,0,
40980006,CONTRA,0,
40980007,CONTRA,0,
40980008,CONTRA,0,
40980188,CONTRA,0,
40980189,CONTRA,0,
40980190,CONTRA,0,
40980191,CONTRA,0,
40980192,CONTRA,0,
40980193,CONTRA,0,
40980305,CONTRA,0,
40980306,CONTRA,0,
40980307,CONTRA,0,
40980308,CONTRA,0,
40980309,CONTRA,0,
40980310,CONTRA,0,
40980311,CONTRA,0,
41253180,CONTRA,0,
41253181,CONTRA,0,
41253182,CONTRA,0,
41253183,CONTRA,0,
41253184,CONTRA,0,
41253185,CONTRA,0,
41253187,CONTRA,0,
41253188,CONTRA,0,
41253189,CONTRA,0,
41253190,CONTRA,0,
41253191,CONTRA,0,
41253192,CONTRA,0,
41253193,CONTRA,0,
41253194,CONTRA,0,
41253195,CONTRA,0,
41253242,CONTRA,0,
41253243,CONTRA,0,
41253244,CONTRA,0,
41253245,CONTRA,0,
41253246,CONTRA,0,
41253974,CONTRA,0,
41253975,CONTRA,0,
41253976,CONTRA,0,
41253977,CONTRA,0,
41253979,CONTRA,0,
41253980,CONTRA,0,
41253981,CONTRA,0,
41253982,CONTRA,0,
41253983,CONTRA,0,
41254622,CONTRA,0,
41256048,CONTRA,0,
41256856,CONTRA,0,
41258794,CONTRA,0,
41258795,CONTRA,0,
41258796,CONTRA,0,
41259468,CONTRA,0,
41136342,CONTRA,0,
40917637,CONTRA,0,
40917638,CONTRA,0,
40917639,CONTRA,0,
40917640,CONTRA,0,
40917843,CONTRA,0,
40917844,CONTRA,0,
40917845,CONTRA,0,
40917846,CONTRA,0,
40917847,CONTRA,0,
40917848,CONTRA,0,
40917849,CONTRA,0,
40917957,CONTRA,0,
40917958,CONTRA,0,
40917959,CONTRA,0,
40917960,CONTRA,0,
40917961,CONTRA,0,
40917962,CONTRA,0,
40917963,CONTRA,0,
40917964,CONTRA,0,
40917965,CONTRA,0,
40917966,CONTRA,0,
40917967,CONTRA,0,
40917968,CONTRA,0,
41191979,CONTRA,0,
41191980,CONTRA,0,
41194047,CONTRA,0,
41194951,CONTRA,0,
41196949,CONTRA,0,
41197590,CONTRA,0,
41197591,CONTRA,0,
41197596,CONTRA,0,
41197597,CONTRA,0,
41197598,CONTRA,0,
41197599,CONTRA,0,
41197600,CONTRA,0,
41197601,CONTRA,0,
41197602,CONTRA,0,
41197603,CONTRA,0,
41197604,CONTRA,0,
41197605,CONTRA,0,
41197661,CONTRA,0,
41197662,CONTRA,0,
41197663,CONTRA,0,
41197778,CONTRA,0,
41197779,CONTRA,0,
41197780,CONTRA,0,
41197781,CONTRA,0,
41197782,CONTRA,0,
41198917,CONTRA,0,
41198927,CONTRA,0,
41198928,CONTRA,0,
41198929,CONTRA,0,
41198930,CONTRA,0,
41198931,CONTRA,0,
41198932,CONTRA,0,
41198933,CONTRA,0,
41198934,CONTRA,0,
41198935,CONTRA,0,
41198936,CONTRA,0,
41198937,CONTRA,0,
41198938,CONTRA,0,
41198939,CONTRA,0,
41198940,CONTRA,0,
40979696,CONTRA,0,
40979697,CONTRA,0,
40979698,CONTRA,0,
40979699,CONTRA,0,
40979700,CONTRA,0,
40979701,CONTRA,0,
40979702,CONTRA,0,
40979703,CONTRA,0,
40979704,CONTRA,0,
40979705,CONTRA,0,
40979706,CONTRA,0,
40979707,CONTRA,0,
40979708,CONTRA,0,
40979709,CONTRA,0,
40979710,CONTRA,0,
40979711,CONTRA,0,
40979712,CONTRA,0,
40979713,CONTRA,0,
40979714,CONTRA,0,
40979715,CONTRA,0,
40979716,CONTRA,0,
40979717,CONTRA,0,
40979718,CONTRA,0,
40979719,CONTRA,0,
40979720,CONTRA,0,
40979721,CONTRA,0,
40979722,CONTRA,0,
40979723,CONTRA,0,
40979724,CONTRA,0,
40979725,CONTRA,0,
40979726,CONTRA,0,
40979727,CONTRA,0,
40979728,CONTRA,0,
40979729,CONTRA,0,
40855754,CONTRA,0,
40855755,CONTRA,0,
40855756,CONTRA,0,
43792201,MTX,0,
43792202,MTX,0,
43793893,MTX,0,
43794024,MTX,0,
43795496,MTX,0,
43795497,MTX,0,
43795498,MTX,0,
43795512,MTX,0,
43795513,MTX,0,
43795519,MTX,0,
43795520,MTX,0,
43795522,MTX,0,
43795523,MTX,0,
43795556,MTX,0,
43795557,MTX,0,
43795558,MTX,0,
43795559,MTX,0,
43795560,MTX,0,
43795561,MTX,0,
43795562,MTX,0,
43795563,MTX,0,
43795564,MTX,0,
43795576,MTX,0,
43795577,MTX,0,
43795578,MTX,0,
43795579,MTX,0,
43795590,MTX,0,
43795591,MTX,0,
43795592,MTX,0,
43795593,MTX,0,
43795594,MTX,0,
43795595,MTX,0,
43795596,MTX,0,
43795597,MTX,0,
43796643,MTX,0,
43796644,MTX,0,
43796645,MTX,0,
43796646,MTX,0,
43796649,MTX,0,
43796650,MTX,0,
43796651,MTX,0,
43796652,MTX,0,
43798035,MTX,0,
43798036,MTX,0,
43798037,MTX,0,
43798038,MTX,0,
43801178,MTX,0,
43801179,MTX,0,
43801181,MTX,0,
43801183,MTX,0,
43801185,MTX,0,
43801186,MTX,0,
43801187,MTX,0,
43801188,MTX,0,
43801189,MTX,0,
43801190,MTX,0,
43801192,MTX,0,
43801193,MTX,0,
43801194,MTX,0,
43805671,MTX,0,
43805673,MTX,0,
43805968,MTX,0,
43805969,MTX,0,
43805970,MTX,0,
43805971,MTX,0,
43805972,MTX,0,
43805973,MTX,0,
43805974,MTX,0,
43805975,MTX,0,
43806632,MTX,0,
43806721,MTX,0,
43807129,MTX,0,
43807225,MTX,0,
43807226,MTX,0,
42628999,OVULDR,0,
42629401,OVULDR,0,
42629402,OVULDR,0,
42658118,OVULDR,0,
4073272,ECT_SURG1,0,
4300368,ECT_SURG1,0,
3006511,AMNIO,0,
4074426,ECT_SURG1,0,
3040820,DIAB,0,
40519557,PCONF,0,
4058439,LMP,0,
40524802,PCONF,0,
4014291,DELIV,0,
40766616,POST,0,
40524805,PCONF,0,
4307820,PCONF,0,
3048230,GEST,0,
3023791,PCONF,0,
4055285,UP,0,
4297233,POST,0,
4060252,AGP,0,
4176966,AGP,0,
4038945,AGP,0,
36275066,CONTRA,0,
36275086,CONTRA,0,
36275806,CONTRA,0,
36263567,CONTRA,0,
36263568,CONTRA,0,
36263583,CONTRA,0,
36263590,CONTRA,0,
36263607,CONTRA,0,
36263622,CONTRA,0,
36263665,CONTRA,0,
36263689,CONTRA,0,
36263778,CONTRA,0,
36263831,CONTRA,0,
36263843,CONTRA,0,
36263847,CONTRA,0,
36263877,CONTRA,0,
40916024,CONTRA,0,
40916074,CONTRA,0,
40916075,CONTRA,0,
40916076,CONTRA,0,
40916201,CONTRA,0,
40916202,CONTRA,0,
40916203,CONTRA,0,
40916204,CONTRA,0,
40916205,CONTRA,0,
40916206,CONTRA,0,
40916207,CONTRA,0,
40917344,CONTRA,0,
40917351,CONTRA,0,
40917352,CONTRA,0,
40917353,CONTRA,0,
40917354,CONTRA,0,
40917355,CONTRA,0,
40917356,CONTRA,0,
40917357,CONTRA,0,
40917358,CONTRA,0,
40917359,CONTRA,0,
40917360,CONTRA,0,
40917361,CONTRA,0,
40917362,CONTRA,0,
40917363,CONTRA,0,
40917364,CONTRA,0,
40917365,CONTRA,0,
40917366,CONTRA,0,
40917367,CONTRA,0,
40917368,CONTRA,0,
40917369,CONTRA,0,
40917370,CONTRA,0,
40917371,CONTRA,0,
40917372,CONTRA,0,
40917373,CONTRA,0,
40917374,CONTRA,0,
40917375,CONTRA,0,
40917376,CONTRA,0,
40917377,CONTRA,0,
40917378,CONTRA,0,
40917379,CONTRA,0,
40917380,CONTRA,0,
40917381,CONTRA,0,
40917382,CONTRA,0,
40917383,CONTRA,0,
40917384,CONTRA,0,
40917385,CONTRA,0,
40917386,CONTRA,0,
40917387,CONTRA,0,
40917388,CONTRA,0,
40917389,CONTRA,0,
40917390,CONTRA,0,
40917391,CONTRA,0,
40917392,CONTRA,0,
40917393,CONTRA,0,
40917394,CONTRA,0,
40917395,CONTRA,0,
40917396,CONTRA,0,
40917397,CONTRA,0,
40917398,CONTRA,0,
40917399,CONTRA,0,
40917400,CONTRA,0,
40917401,CONTRA,0,
40917402,CONTRA,0,
40917403,CONTRA,0,
40917404,CONTRA,0,
40917405,CONTRA,0,
40917406,CONTRA,0,
40917407,CONTRA,0,
40917431,CONTRA,0,
40917432,CONTRA,0,
40917433,CONTRA,0,
40917434,CONTRA,0,
40917435,CONTRA,0,
36036077,CONTRA,0,
36036979,CONTRA,0,
36036980,CONTRA,0,
36036981,CONTRA,0,
36036982,CONTRA,0,
36036983,CONTRA,0,
36036984,CONTRA,0,
36036985,CONTRA,0,
36036986,CONTRA,0,
36036987,CONTRA,0,
36036988,CONTRA,0,
36052704,CONTRA,0,
36052705,CONTRA,0,
1549972,CONTRA,0,
1549973,CONTRA,0,
1549974,CONTRA,0,
1549975,CONTRA,0,
1549978,CONTRA,0,
1550002,CONTRA,0,
1550004,CONTRA,0,
1559955,CONTRA,0,
1559956,CONTRA,0,
1559957,CONTRA,0,
1559958,CONTRA,0,
1559959,CONTRA,0,
1560157,CONTRA,0,
1588001,CONTRA,0,
1589509,CONTRA,0,
1589511,CONTRA,0,
1589542,CONTRA,0,
1589543,CONTRA,0,
1589545,CONTRA,0,
1589547,CONTRA,0,
1589548,CONTRA,0,
1589549,CONTRA,0,
1589572,CONTRA,0,
1589573,CONTRA,0,
1589574,CONTRA,0,
1592624,CONTRA,0,
1592625,CONTRA,0,
1592629,CONTRA,0,
1592633,CONTRA,0,
1592634,CONTRA,0,
1592635,CONTRA,0,
1592636,CONTRA,0,
1592639,CONTRA,0,
1592643,CONTRA,0,
1592645,CONTRA,0,
1592646,CONTRA,0,
1592647,CONTRA,0,
1592648,CONTRA,0,
1594463,CONTRA,0,
1594464,CONTRA,0,
1594465,CONTRA,0,
1594466,CONTRA,0,
1594467,CONTRA,0,
1595474,CONTRA,0,
1595477,CONTRA,0,
1595479,CONTRA,0,
1595480,CONTRA,0,
1595481,CONTRA,0,
1718318,CONTRA,0,
1718319,CONTRA,0,
1718320,CONTRA,0,
1718321,CONTRA,0,
1718322,CONTRA,0,
1718400,CONTRA,0,
1718401,CONTRA,0,
1718402,CONTRA,0,
1718403,CONTRA,0,
1718405,CONTRA,0,
1718406,CONTRA,0,
1718411,CONTRA,0,
1718412,CONTRA,0,
1718805,CONTRA,0,
1718806,CONTRA,0,
1718877,CONTRA,0,
1718878,CONTRA,0,
1718879,CONTRA,0,
1718881,CONTRA,0,
1718882,CONTRA,0,
1718883,CONTRA,0,
1718884,CONTRA,0,
1718887,CONTRA,0,
1718890,CONTRA,0,
1718993,CONTRA,0,
1718994,CONTRA,0,
2010042,CONTRA,0,
2012195,CONTRA,0,
2012196,CONTRA,0,
2012197,CONTRA,0,
2012198,CONTRA,0,
2013573,CONTRA,0,
2013574,CONTRA,0,
2024785,CONTRA,0,
2024786,CONTRA,0,
2024787,CONTRA,0,
2024970,CONTRA,0,
36055112,CONTRA,0,
36055113,CONTRA,0,
43759511,MTX,0,
43759512,MTX,0,
43759513,MTX,0,
43759526,MTX,0,
43759535,MTX,0,
43759564,MTX,0,
43759565,MTX,0,
43759566,MTX,0,
43759567,MTX,0,
43759583,MTX,0,
43759584,MTX,0,
43759585,MTX,0,
43759586,MTX,0,
43849741,MTX,0,
43849742,MTX,0,
43849793,MTX,0,
43849794,MTX,0,
43849795,MTX,0,
43849796,MTX,0,
43849803,MTX,0,
43849804,MTX,0,
43849805,MTX,0,
43849815,MTX,0,
43849816,MTX,0,
43850577,MTX,0,
43850578,MTX,0,
43850825,MTX,0,
43850826,MTX,0,
43850832,MTX,0,
43850833,MTX,0,
43850834,MTX,0,
43852217,MTX,0,
43852218,MTX,0,
43852220,MTX,0,
43852221,MTX,0,
43852222,MTX,0,
43855406,MTX,0,
43855408,MTX,0,
43855410,MTX,0,
43855413,MTX,0,
43860059,MTX,0,
43860382,MTX,0,
43860383,MTX,0,
43860384,MTX,0,
43860385,MTX,0,
43860386,MTX,0,
43860387,MTX,0,
43861044,MTX,0,
43861132,MTX,0,
43861396,MTX,0,
43862185,MTX,0,
43862374,MTX,0,
43862978,MTX,0,
43862979,MTX,0,
43862980,MTX,0,
43863921,MTX,0,
43864206,MTX,0,
43864208,MTX,0,
43864209,MTX,0,
43864226,MTX,0,
43864228,MTX,0,
43864230,MTX,0,
43864252,MTX,0,
43864253,MTX,0,
43864254,MTX,0,
43864259,MTX,0,
43864337,MTX,0,
43864338,MTX,0,
43864339,MTX,0,
43864340,MTX,0,
43864473,MTX,0,
43864474,MTX,0,
43864475,MTX,0,
43864521,MTX,0,
43176728,OVULDR,0,
43176729,OVULDR,0,
43176760,OVULDR,0,
43176777,OVULDR,0,
43176843,OVULDR,0,
43176844,OVULDR,0,
43178765,OVULDR,0,
43178766,OVULDR,0,
43181185,OVULDR,0,
43181186,OVULDR,0,
43182789,OVULDR,0,
43183260,OVULDR,0,
43183261,OVULDR,0,
43183262,OVULDR,0,
43184209,OVULDR,0,
43185461,OVULDR,0,
43185495,OVULDR,0,
43185505,OVULDR,0,
43185506,OVULDR,0,
43185507,OVULDR,0,
43186789,OVULDR,0,
43186909,OVULDR,0,
43187675,OVULDR,0,
43192115,OVULDR,0,
43192116,OVULDR,0,
43194256,OVULDR,0,
43194257,OVULDR,0,
43194258,OVULDR,0,
43196399,OVULDR,0,
43196408,OVULDR,0,
43196409,OVULDR,0,
43196410,OVULDR,0,
43196439,OVULDR,0,
43196475,OVULDR,0,
43196476,OVULDR,0,
43196477,OVULDR,0,
43197953,OVULDR,0,
43198010,OVULDR,0,
1396601,CONTRA,0,
40918369,CONTRA,0,
40920146,CONTRA,0,
40920240,CONTRA,0,
40920292,CONTRA,0,
40920563,CONTRA,0,
40921890,CONTRA,0,
40921891,CONTRA,0,
40921892,CONTRA,0,
40922107,CONTRA,0,
40922108,CONTRA,0,
40922617,CONTRA,0,
40922618,CONTRA,0,
40922619,CONTRA,0,
40922620,CONTRA,0,
40922621,CONTRA,0,
40922622,CONTRA,0,
40922623,CONTRA,0,
40922624,CONTRA,0,
40922625,CONTRA,0,
40922635,CONTRA,0,
40922639,CONTRA,0,
40922640,CONTRA,0,
40922641,CONTRA,0,
40922642,CONTRA,0,
40922643,CONTRA,0,
40922723,CONTRA,0,
40922724,CONTRA,0,
40922725,CONTRA,0,
40922861,CONTRA,0,
40923079,CONTRA,0,
40923915,CONTRA,0,
40924035,CONTRA,0,
40924061,CONTRA,0,
40924202,CONTRA,0,
40925337,CONTRA,0,
40925338,CONTRA,0,
40925835,CONTRA,0,
40925836,CONTRA,0,
40925837,CONTRA,0,
40925838,CONTRA,0,
40925839,CONTRA,0,
40925851,CONTRA,0,
40925852,CONTRA,0,
40925980,CONTRA,0,
40925981,CONTRA,0,
40926039,CONTRA,0,
40926040,CONTRA,0,
40926041,CONTRA,0,
40926042,CONTRA,0,
40926259,CONTRA,0,
40926260,CONTRA,0,
40926261,CONTRA,0,
40926262,CONTRA,0,
40928252,CONTRA,0,
40928253,CONTRA,0,
40928631,CONTRA,0,
40928636,CONTRA,0,
40928637,CONTRA,0,
40928638,CONTRA,0,
40928639,CONTRA,0,
40928640,CONTRA,0,
40928641,CONTRA,0,
40928642,CONTRA,0,
40928643,CONTRA,0,
40928644,CONTRA,0,
40928820,CONTRA,0,
40929662,CONTRA,0,
40929684,CONTRA,0,
40929685,CONTRA,0,
40929686,CONTRA,0,
40929687,CONTRA,0,
40929688,CONTRA,0,
40929689,CONTRA,0,
40929690,CONTRA,0,
40929691,CONTRA,0,
40929692,CONTRA,0,
40929693,CONTRA,0,
40929694,CONTRA,0,
41199021,CONTRA,0,
41199022,CONTRA,0,
41199023,CONTRA,0,
41199024,CONTRA,0,
41199025,CONTRA,0,
41199026,CONTRA,0,
41199027,CONTRA,0,
41199168,CONTRA,0,
41199207,CONTRA,0,
41199208,CONTRA,0,
41199209,CONTRA,0,
41199210,CONTRA,0,
41199211,CONTRA,0,
41199212,CONTRA,0,
41199213,CONTRA,0,
41199214,CONTRA,0,
41199215,CONTRA,0,
41199216,CONTRA,0,
41199217,CONTRA,0,
41199388,CONTRA,0,
41199389,CONTRA,0,
41199390,CONTRA,0,
21089804,CONTRA,0,
21089805,CONTRA,0,
21089806,CONTRA,0,
21089807,CONTRA,0,
21089808,CONTRA,0,
21089809,CONTRA,0,
21089810,CONTRA,0,
21089811,CONTRA,0,
21089812,CONTRA,0,
21089813,CONTRA,0,
21089814,CONTRA,0,
21089815,CONTRA,0,
21089816,CONTRA,0,
21089817,CONTRA,0,
21089818,CONTRA,0,
21089819,CONTRA,0,
21089820,CONTRA,0,
21089821,CONTRA,0,
21089822,CONTRA,0,
21089823,CONTRA,0,
21089824,CONTRA,0,
21089825,CONTRA,0,
21089826,CONTRA,0,
21089827,CONTRA,0,
21089828,CONTRA,0,
21089829,CONTRA,0,
21089830,CONTRA,0,
21089834,CONTRA,0,
21089836,CONTRA,0,
21089837,CONTRA,0,
21089838,CONTRA,0,
21089839,CONTRA,0,
21089840,CONTRA,0,
21089841,CONTRA,0,
21089842,CONTRA,0,
21089843,CONTRA,0,
21089844,CONTRA,0,
21089845,CONTRA,0,
21089846,CONTRA,0,
21089847,CONTRA,0,
21089848,CONTRA,0,
21089849,CONTRA,0,
21089850,CONTRA,0,
21089851,CONTRA,0,
21089852,CONTRA,0,
21089853,CONTRA,0,
21089854,CONTRA,0,
21089855,CONTRA,0,
21089856,CONTRA,0,
21089857,CONTRA,0,
21089858,CONTRA,0,
21089859,CONTRA,0,
21089860,CONTRA,0,
21089861,CONTRA,0,
21089863,CONTRA,0,
21089864,CONTRA,0,
21089865,CONTRA,0,
21089866,CONTRA,0,
21091821,CONTRA,0,
21091822,CONTRA,0,
21091823,CONTRA,0,
21094879,CONTRA,0,
36409728,CONTRA,0,
36409780,CONTRA,0,
36409810,CONTRA,0,
36409812,CONTRA,0,
36409842,CONTRA,0,
36409894,CONTRA,0,
36409945,CONTRA,0,
36409947,CONTRA,0,
36409987,CONTRA,0,
36409989,CONTRA,0,
36409990,CONTRA,0,
36410034,CONTRA,0,
36410035,CONTRA,0,
36412405,CONTRA,0,
36412406,CONTRA,0,
36413778,CONTRA,0,
36413800,CONTRA,0,
36414027,CONTRA,0,
36414028,CONTRA,0,
36414029,CONTRA,0,
36414042,CONTRA,0,
36414043,CONTRA,0,
36414044,CONTRA,0,
36414045,CONTRA,0,
36414155,CONTRA,0,
36414182,CONTRA,0,
36414338,CONTRA,0,
36414352,CONTRA,0,
36414565,CONTRA,0,
36414618,CONTRA,0,
36419581,CONTRA,0,
36419582,CONTRA,0,
36419583,CONTRA,0,
36504410,CONTRA,0,
36504448,CONTRA,0,
36504749,CONTRA,0,
36506572,CONTRA,0,
36506664,CONTRA,0,
43030459,CONTRA,0,
43030460,CONTRA,0,
43030461,CONTRA,0,
43030462,CONTRA,0,
43030463,CONTRA,0,
43030464,CONTRA,0,
43030465,CONTRA,0,
43030466,CONTRA,0,
43030467,CONTRA,0,
43030468,CONTRA,0,
43031645,CONTRA,0,
43031646,CONTRA,0,
43031647,CONTRA,0,
43031648,CONTRA,0,
43031649,CONTRA,0,
43031650,CONTRA,0,
43031651,CONTRA,0,
43034136,CONTRA,0,
43034137,CONTRA,0,
43034138,CONTRA,0,
43034139,CONTRA,0,
43034140,CONTRA,0,
43034141,CONTRA,0,
43034142,CONTRA,0,
43034143,CONTRA,0,
43034144,CONTRA,0,
43034145,CONTRA,0,
43034147,CONTRA,0,
43034148,CONTRA,0,
43034149,CONTRA,0,
43034150,CONTRA,0,
43034151,CONTRA,0,
43034152,CONTRA,0,
43034153,CONTRA,0,
43034154,CONTRA,0,
43034155,CONTRA,0,
43034156,CONTRA,0,
43034157,CONTRA,0,
43034158,CONTRA,0,
43034160,CONTRA,0,
43034161,CONTRA,0,
43034162,CONTRA,0,
43034163,CONTRA,0,
43034164,CONTRA,0,
43034165,CONTRA,0,
43034166,CONTRA,0,
43034167,CONTRA,0,
43034168,CONTRA,0,
43034169,CONTRA,0,
43034170,CONTRA,0,
43034171,CONTRA,0,
43034172,CONTRA,0,
43034173,CONTRA,0,
43034174,CONTRA,0,
43034175,CONTRA,0,
43034176,CONTRA,0,
43034177,CONTRA,0,
43034178,CONTRA,0,
43034179,CONTRA,0,
43034180,CONTRA,0,
43034181,CONTRA,0,
43034182,CONTRA,0,
43034183,CONTRA,0,
44162451,CONTRA,0,
44162452,CONTRA,0,
44162453,CONTRA,0,
44162473,CONTRA,0,
44162484,CONTRA,0,
44162485,CONTRA,0,
44162489,CONTRA,0,
44162552,CONTRA,0,
44163629,CONTRA,0,
44163630,CONTRA,0,
44163847,CONTRA,0,
44163848,CONTRA,0,
44163849,CONTRA,0,
44163850,CONTRA,0,
44163851,CONTRA,0,
44163852,CONTRA,0,
44163853,CONTRA,0,
44163854,CONTRA,0,
44163855,CONTRA,0,
44163856,CONTRA,0,
44163857,CONTRA,0,
44163858,CONTRA,0,
44163860,CONTRA,0,
44163861,CONTRA,0,
44163928,CONTRA,0,
44163929,CONTRA,0,
44163930,CONTRA,0,
44163931,CONTRA,0,
44163969,CONTRA,0,
44163982,CONTRA,0,
44163983,CONTRA,0,
44163984,CONTRA,0,
44163985,CONTRA,0,
44163986,CONTRA,0,
44163987,CONTRA,0,
19130429,OVULDR,0,
19130430,OVULDR,0,
40867523,CONTRA,0,
40867524,CONTRA,0,
40867525,CONTRA,0,
40867526,CONTRA,0,
40867528,CONTRA,0,
40867677,CONTRA,0,
40867682,CONTRA,0,
40867683,CONTRA,0,
40867684,CONTRA,0,
40867967,CONTRA,0,
40867968,CONTRA,0,
40868013,CONTRA,0,
40868453,CONTRA,0,
40869197,CONTRA,0,
40873901,CONTRA,0,
40873902,CONTRA,0,
40873903,CONTRA,0,
40873904,CONTRA,0,
40873905,CONTRA,0,
40873906,CONTRA,0,
40873907,CONTRA,0,
40873908,CONTRA,0,
40873909,CONTRA,0,
40874854,CONTRA,0,
40874959,CONTRA,0,
40874960,CONTRA,0,
40874961,CONTRA,0,
40874966,CONTRA,0,
40874967,CONTRA,0,
40874968,CONTRA,0,
40874969,CONTRA,0,
40874970,CONTRA,0,
40874971,CONTRA,0,
40874972,CONTRA,0,
40874973,CONTRA,0,
40874974,CONTRA,0,
40874975,CONTRA,0,
40874976,CONTRA,0,
40874977,CONTRA,0,
40875327,CONTRA,0,
40875328,CONTRA,0,
40875329,CONTRA,0,
40875330,CONTRA,0,
40875331,CONTRA,0,
40875332,CONTRA,0,
40877598,CONTRA,0,
40877599,CONTRA,0,
40877600,CONTRA,0,
40877601,CONTRA,0,
40877602,CONTRA,0,
40877603,CONTRA,0,
40877604,CONTRA,0,
40877605,CONTRA,0,
40877606,CONTRA,0,
40877607,CONTRA,0,
40877608,CONTRA,0,
40877609,CONTRA,0,
40877610,CONTRA,0,
40877611,CONTRA,0,
40877612,CONTRA,0,
40877613,CONTRA,0,
40877614,CONTRA,0,
41136926,CONTRA,0,
41136927,CONTRA,0,
41136928,CONTRA,0,
41136929,CONTRA,0,
41136930,CONTRA,0,
41136986,CONTRA,0,
41136987,CONTRA,0,
41136988,CONTRA,0,
41136989,CONTRA,0,
41136990,CONTRA,0,
41136991,CONTRA,0,
41136992,CONTRA,0,
41136993,CONTRA,0,
41137313,CONTRA,0,
41137314,CONTRA,0,
41137315,CONTRA,0,
41137316,CONTRA,0,
41137317,CONTRA,0,
41137318,CONTRA,0,
41137319,CONTRA,0,
41137320,CONTRA,0,
41137321,CONTRA,0,
41139082,CONTRA,0,
41139571,CONTRA,0,
41140959,CONTRA,0,
41140960,CONTRA,0,
41140961,CONTRA,0,
41141062,CONTRA,0,
41141564,CONTRA,0,
41141565,CONTRA,0,
41141566,CONTRA,0,
41141567,CONTRA,0,
41141568,CONTRA,0,
41141569,CONTRA,0,
41141570,CONTRA,0,
41333960,OVULDR,0,
41334127,OVULDR,0,
41334289,OVULDR,0,
36264577,CONTRA,0,
36264578,CONTRA,0,
36264579,CONTRA,0,
36264580,CONTRA,0,
36264588,CONTRA,0,
36264762,CONTRA,0,
36264834,CONTRA,0,
36264835,CONTRA,0,
36264836,CONTRA,0,
36264837,CONTRA,0,
36264838,CONTRA,0,
36264852,CONTRA,0,
36264853,CONTRA,0,
36264873,CONTRA,0,
36264874,CONTRA,0,
36264875,CONTRA,0,
36264893,CONTRA,0,
36265556,CONTRA,0,
36265557,CONTRA,0,
36265558,CONTRA,0,
36265559,CONTRA,0,
36265560,CONTRA,0,
36265561,CONTRA,0,
36265562,CONTRA,0,
36265563,CONTRA,0,
36265564,CONTRA,0,
36265565,CONTRA,0,
36265566,CONTRA,0,
